rpe = 0.103481413507
stamp_est0        stamp_est1        stamp_gt0         stamp_gt1         trans_error  rot_error
1305031109.305700 1305031114.335700 1305031109.311329 1305031114.711306 0.130729 0.094082
1305031107.395800 1305031110.005800 1305031108.043418 1305031109.311329 0.155992 0.133585
1305031117.095700 1305031115.585600 1305031116.912044 1305031116.143441 0.143141 0.140658
1305031114.565700 1305031115.915600 1305031114.711306 1305031116.143441 0.077778 0.126075
1305031128.005500 1305031108.465800 1305031128.179350 1305031108.475471 0.101780 0.016361
1305031114.435700 1305031121.055700 1305031114.711306 1305031121.683200 0.111254 0.109773
1305031112.715700 1305031120.855600 1305031112.611261 1305031120.379437 0.163393 0.151258
1305031114.915700 1305031108.465800 1305031114.979280 1305031108.475471 0.196618 0.019343
1305031124.585500 1305031116.645700 1305031124.147446 1305031116.679281 0.125779 0.133225
1305031122.305600 1305031111.325700 1305031121.982926 1305031110.979345 0.048797 0.141101
1305031127.355500 1305031109.945700 1305031127.279465 1305031109.311329 0.172980 0.155905
1305031124.355500 1305031125.295600 1305031124.147446 1305031125.711443 0.046744 0.068751
1305031122.385500 1305031119.845600 1305031121.982926 1305031120.379437 0.025403 0.085895
1305031127.905500 1305031114.925700 1305031127.647358 1305031114.979280 0.122890 0.013185
1305031128.315500 1305031123.095500 1305031128.179350 1305031123.382255 0.074416 0.063337
1305031111.135700 1305031114.975700 1305031110.979345 1305031114.979280 0.050665 0.036829
1305031121.155600 1305031120.065600 1305031121.683200 1305031120.379437 0.036373 0.032924
1305031116.755700 1305031127.395500 1305031116.679281 1305031127.279465 0.060367 0.055461
1305031112.725700 1305031125.855500 1305031112.611261 1305031125.711443 0.146733 0.072858
1305031116.165700 1305031109.815700 1305031116.143441 1305031109.311329 0.199220 0.140189
1305031125.175600 1305031116.655700 1305031125.711443 1305031116.679281 0.098412 0.072450
1305031122.175600 1305031123.895500 1305031121.982926 1305031123.711323 0.142530 0.061225
1305031107.545700 1305031128.455400 1305031108.043418 1305031128.179350 0.100581 0.028537
1305031114.115700 1305031116.085700 1305031114.711306 1305031116.143441 0.042576 0.144544
1305031127.545500 1305031110.975700 1305031127.647358 1305031110.979345 0.107468 0.008862
1305031126.805500 1305031120.415600 1305031126.779379 1305031120.379437 0.019089 0.028575
1305031115.885700 1305031123.655600 1305031116.143441 1305031123.711323 0.085168 0.122066
1305031121.995700 1305031108.305800 1305031121.982926 1305031108.143334 0.139658 0.038837
1305031126.575600 1305031121.625600 1305031126.411465 1305031121.683200 0.127013 0.058061
1305031119.935600 1305031120.875600 1305031120.379437 1305031120.379437 0.189613 0.109133
1305031114.195700 1305031111.015700 1305031114.711306 1305031110.979345 0.121776 0.113742
1305031127.505500 1305031126.015500 1305031127.647358 1305031126.079356 0.109710 0.012550
1305031127.055500 1305031124.255500 1305031127.279465 1305031124.147446 0.013786 0.059139
1305031124.855500 1305031120.375600 1305031124.147446 1305031120.379437 0.230260 0.173396
1305031107.485800 1305031125.405600 1305031108.043418 1305031125.711443 0.106153 0.028294
1305031125.495500 1305031122.335600 1305031125.711443 1305031121.982926 0.088003 0.080255
1305031110.675700 1305031124.105500 1305031110.979345 1305031124.147446 0.118964 0.034360
1305031109.965800 1305031109.735800 1305031109.311329 1305031109.311329 0.098558 0.061648
1305031111.915700 1305031114.275700 1305031112.611261 1305031114.711306 0.158032 0.253429
1305031108.015900 1305031109.415800 1305031108.043418 1305031109.311329 0.047533 0.063328
1305031109.755800 1305031123.115600 1305031109.311329 1305031123.382255 0.080048 0.105506
1305031128.455400 1305031111.375700 1305031128.179350 1305031110.979345 0.053040 0.091318
1305031128.415400 1305031124.415500 1305031128.179350 1305031124.147446 0.036199 0.065461
1305031110.915800 1305031115.475600 1305031110.979345 1305031114.979280 0.217349 0.116902
1305031127.335500 1305031120.685600 1305031127.279465 1305031120.379437 0.083741 0.087984
1305031110.295800 1305031115.325700 1305031110.979345 1305031114.979280 0.047100 0.081476
1305031109.225800 1305031108.055800 1305031109.311329 1305031108.043418 0.113869 0.020514
1305031128.015400 1305031117.645700 1305031128.179350 1305031116.912044 0.113828 0.227199
1305031121.955600 1305031112.205800 1305031121.982926 1305031112.611261 0.132047 0.121575
1305031126.525500 1305031120.385600 1305031126.411465 1305031120.379437 0.028103 0.045238
1305031115.325700 1305031114.535600 1305031114.979280 1305031114.711306 0.117240 0.092085
1305031123.375600 1305031112.425700 1305031123.382255 1305031112.611261 0.094878 0.083111
1305031124.615500 1305031119.665600 1305031124.147446 1305031120.379437 0.072782 0.096063
1305031111.085700 1305031120.175600 1305031110.979345 1305031120.379437 0.114752 0.034810
1305031122.645600 1305031120.695600 1305031121.982926 1305031120.379437 0.179785 0.165753
1305031114.435700 1305031111.656500 1305031114.711306 1305031110.979345 0.205688 0.122275
1305031121.325600 1305031120.105600 1305031121.683200 1305031120.379437 0.091429 0.038877
1305031120.495600 1305031117.435600 1305031120.379437 1305031116.912044 0.073914 0.225916
1305031127.705500 1305031123.735600 1305031127.647358 1305031123.711323 0.057318 0.025449
1305031116.865700 1305031125.025500 1305031116.912044 1305031125.711443 0.097845 0.076751
1305031121.625600 1305031112.195700 1305031121.683200 1305031112.611261 0.103777 0.132997
1305031114.985700 1305031122.065600 1305031114.979280 1305031121.982926 0.128303 0.019732
1305031127.735500 1305031123.255500 1305031127.647358 1305031123.382255 0.033859 0.027946
1305031112.145700 1305031116.385700 1305031112.611261 1305031116.411333 0.159684 0.093212
1305031123.145600 1305031127.745500 1305031123.382255 1305031127.647358 0.060821 0.063045
1305031115.435700 1305031112.535700 1305031114.979280 1305031112.611261 0.041970 0.117479
1305031109.915800 1305031121.795600 1305031109.311329 1305031121.683200 0.188632 0.155991
1305031116.565700 1305031111.025700 1305031116.679281 1305031110.979345 0.220032 0.040307
1305031128.095500 1305031110.285800 1305031128.179350 1305031110.979345 0.082252 0.167629
1305031113.035700 1305031107.905700 1305031112.611261 1305031108.043418 0.112624 0.057870
1305031109.165700 1305031117.536100 1305031109.111282 1305031116.912044 0.197167 0.201628
1305031126.725500 1305031126.655500 1305031126.779379 1305031126.779379 0.014747 0.016820
1305031107.965800 1305031117.345700 1305031108.043418 1305031116.912044 0.093975 0.206447
1305031123.505500 1305031110.715700 1305031123.382255 1305031110.979345 0.122647 0.040531
1305031125.305600 1305031107.615800 1305031125.711443 1305031108.043418 0.095872 0.030051
1305031123.975600 1305031117.095700 1305031124.147446 1305031116.912044 0.095224 0.179687
1305031112.875700 1305031115.935600 1305031112.611261 1305031116.143441 0.139913 0.175736
1305031123.315600 1305031108.725800 1305031123.382255 1305031108.876515 0.126212 0.033523
1305031123.555600 1305031121.995700 1305031123.711323 1305031121.982926 0.147585 0.023904
1305031119.955600 1305031124.495500 1305031120.379437 1305031124.147446 0.114456 0.105646
1305031117.295700 1305031123.945500 1305031116.912044 1305031124.147446 0.129508 0.238926
1305031122.515600 1305031128.735500 1305031121.982926 1305031128.179350 0.065294 0.100928
1305031109.175700 1305031113.975700 1305031109.111282 1305031114.711306 0.080905 0.194257
1305031117.405600 1305031109.185700 1305031116.912044 1305031109.111282 0.190614 0.194472
1305031124.655600 1305031125.105600 1305031124.147446 1305031125.711443 0.119779 0.160617
1305031123.795500 1305031108.765700 1305031123.711323 1305031108.876515 0.156997 0.042101
1305031123.375600 1305031111.305700 1305031123.382255 1305031110.979345 0.051763 0.092509
1305031121.475600 1305031108.125700 1305031121.683200 1305031108.111378 0.065274 0.040181
1305031108.515800 1305031121.665600 1305031108.475471 1305031121.683200 0.131664 0.018425
1305031127.485500 1305031123.515500 1305031127.647358 1305031123.382255 0.051901 0.043528
1305031107.745800 1305031110.045700 1305031108.043418 1305031109.311329 0.196829 0.178572
1305031122.185600 1305031121.725600 1305031121.982926 1305031121.683200 0.050113 0.053304
1305031128.695500 1305031111.515700 1305031128.179350 1305031110.979345 0.100169 0.112044
1305031108.545800 1305031119.905600 1305031108.475471 1305031120.379437 0.144927 0.045090
1305031109.865800 1305031116.155700 1305031109.311329 1305031116.143441 0.207586 0.153414
1305031112.435700 1305031123.955600 1305031112.611261 1305031124.147446 0.142750 0.066086
1305031128.085500 1305031120.615600 1305031128.179350 1305031120.379437 0.060337 0.081031
1305031121.765700 1305031109.845700 1305031121.683200 1305031109.311329 0.191041 0.130579
1305031128.365600 1305031127.775500 1305031128.179350 1305031127.647358 0.005539 0.008047
1305031115.885700 1305031115.785700 1305031116.143441 1305031116.143441 0.047952 0.056766
1305031120.775600 1305031114.945600 1305031120.379437 1305031114.979280 0.135352 0.101506
1305031112.115700 1305031120.435600 1305031112.611261 1305031120.379437 0.068374 0.121087
1305031120.255700 1305031121.675600 1305031120.379437 1305031121.683200 0.177792 0.009387
1305031114.545700 1305031115.725700 1305031114.711306 1305031116.143441 0.071925 0.231197
1305031112.975700 1305031110.985700 1305031112.611261 1305031110.979345 0.207144 0.068395
1305031120.835600 1305031128.305500 1305031120.379437 1305031128.179350 0.120673 0.095835
1305031114.085700 1305031115.695700 1305031114.711306 1305031116.143441 0.203931 0.372176
1305031125.455600 1305031114.305700 1305031125.711443 1305031114.711306 0.099260 0.111360
1305031122.785600 1305031116.185700 1305031123.382255 1305031116.143441 0.159033 0.153450
1305031112.555700 1305031123.655600 1305031112.611261 1305031123.711323 0.138070 0.028752
1305031121.075600 1305031120.495600 1305031121.683200 1305031120.379437 0.080940 0.073475
1305031126.405600 1305031123.145600 1305031126.411465 1305031123.382255 0.043795 0.068606
1305031109.195800 1305031125.965500 1305031109.111282 1305031126.079356 0.133123 0.044507
1305031121.665600 1305031115.795700 1305031121.683200 1305031116.143441 0.133889 0.179817
1305031110.545700 1305031110.956700 1305031110.979345 1305031110.979345 0.054938 0.061407
1305031114.785700 1305031110.745700 1305031114.711306 1305031110.979345 0.018357 0.034937
1305031128.585500 1305031120.055600 1305031128.179350 1305031120.379437 0.087221 0.042372
1305031111.185700 1305031116.635700 1305031110.979345 1305031116.679281 0.152610 0.037995
1305031125.635500 1305031116.625700 1305031125.711443 1305031116.679281 0.144218 0.023913
1305031115.225700 1305031128.425500 1305031114.979280 1305031128.179350 0.036734 0.068763
1305031110.875700 1305031119.696300 1305031110.979345 1305031120.379437 0.097645 0.054458
1305031115.025700 1305031116.845600 1305031114.979280 1305031116.912044 0.182735 0.021764
1305031126.125500 1305031115.425700 1305031126.079356 1305031114.979280 0.095947 0.096920
1305031114.915700 1305031110.985700 1305031114.979280 1305031110.979345 0.029220 0.008100
1305031117.435600 1305031125.025500 1305031116.912044 1305031125.711443 0.110900 0.182337
1305031117.145700 1305031126.775500 1305031116.912044 1305031126.779379 0.065949 0.183359
1305031127.255500 1305031115.765700 1305031127.279465 1305031116.143441 0.089587 0.194744
1305031128.605500 1305031112.175700 1305031128.179350 1305031112.611261 0.044189 0.118403
1305031119.775600 1305031116.625700 1305031120.379437 1305031116.679281 0.123662 0.058107
1305031117.565600 1305031122.465500 1305031116.912044 1305031121.982926 0.121216 0.168235
1305031119.935600 1305031121.735600 1305031120.379437 1305031121.683200 0.181296 0.012328
1305031116.905700 1305031115.815600 1305031116.912044 1305031116.143441 0.121688 0.157103
1305031113.195700 1305031109.175700 1305031112.611261 1305031109.111282 0.060128 0.081005
1305031114.775700 1305031115.665600 1305031114.711306 1305031116.143441 0.084738 0.229235
1305031128.115500 1305031126.335500 1305031128.179350 1305031126.411465 0.059682 0.021629
1305031112.975700 1305031121.595600 1305031112.611261 1305031121.683200 0.138482 0.078674
1305031107.825800 1305031124.845500 1305031108.043418 1305031124.147446 0.152220 0.189948
1305031124.515500 1305031109.015700 1305031124.147446 1305031109.111282 0.147501 0.115923
1305031123.005600 1305031127.625500 1305031123.382255 1305031127.647358 0.098907 0.079596
1305031111.375700 1305031126.545900 1305031110.979345 1305031126.411465 0.059446 0.097906
1305031123.955600 1305031114.925700 1305031124.147446 1305031114.979280 0.169552 0.057004
1305031117.585600 1305031125.205600 1305031116.912044 1305031125.711443 0.104160 0.199439
1305031116.765700 1305031107.455800 1305031116.679281 1305031108.043418 0.108702 0.059339
1305031110.325700 1305031111.395700 1305031110.979345 1305031110.979345 0.011900 0.074857
1305031116.205600 1305031121.395600 1305031116.143441 1305031121.683200 0.098828 0.073333
1305031110.845700 1305031115.035700 1305031110.979345 1305031114.979280 0.022698 0.018885
1305031126.345600 1305031107.425800 1305031126.411465 1305031108.043418 0.092008 0.043147
1305031115.125700 1305031116.205600 1305031114.979280 1305031116.143441 0.154643 0.008780
1305031124.525500 1305031120.275700 1305031124.147446 1305031120.379437 0.128560 0.122208
1305031124.365500 1305031123.455500 1305031124.147446 1305031123.382255 0.062270 0.093421
1305031126.675600 1305031109.065800 1305031126.779379 1305031109.111282 0.145211 0.025562
1305031126.045500 1305031117.525600 1305031126.079356 1305031116.912044 0.127386 0.219539
1305031116.736200 1305031116.745700 1305031116.679281 1305031116.679281 0.005172 0.008102
1305031121.855600 1305031126.715500 1305031121.982926 1305031126.779379 0.129538 0.014726
1305031115.835700 1305031108.955800 1305031116.143441 1305031108.876515 0.190579 0.130617
1305031123.475600 1305031116.065700 1305031123.382255 1305031116.143441 0.098600 0.074631
1305031115.115700 1305031109.815700 1305031114.979280 1305031109.311329 0.091407 0.142759
1305031122.865600 1305031115.605700 1305031123.382255 1305031116.143441 0.178105 0.205090
1305031126.255500 1305031120.405600 1305031126.411465 1305031120.379437 0.109285 0.038103
1305031125.985500 1305031117.395700 1305031126.079356 1305031116.912044 0.149434 0.226883
1305031120.895600 1305031122.335600 1305031120.379437 1305031121.982926 0.127368 0.159623
1305031117.235700 1305031127.265500 1305031116.912044 1305031127.279465 0.086664 0.215534
1305031127.985500 1305031115.555700 1305031128.179350 1305031114.979280 0.155154 0.179076
1305031115.425700 1305031114.735700 1305031114.979280 1305031114.711306 0.195472 0.114811
1305031109.515800 1305031125.885500 1305031109.311329 1305031125.711443 0.062463 0.077469
1305031115.585600 1305031116.135700 1305031116.143441 1305031116.143441 0.257424 0.294748
1305031119.855600 1305031112.465700 1305031120.379437 1305031112.611261 0.105846 0.076314
1305031112.035700 1305031121.795600 1305031112.611261 1305031121.683200 0.149680 0.114215
1305031126.635500 1305031122.645600 1305031126.779379 1305031121.982926 0.123483 0.084296
1305031120.025600 1305031107.375800 1305031120.379437 1305031108.043418 0.129309 0.071956
1305031109.665700 1305031124.825500 1305031109.311329 1305031124.147446 0.170289 0.169880
1305031112.625700 1305031115.785700 1305031112.611261 1305031116.143441 0.197319 0.207039
1305031120.515600 1305031108.575900 1305031120.379437 1305031108.475471 0.128802 0.063981
1305031117.635600 1305031124.325500 1305031116.912044 1305031124.147446 0.107818 0.201143
1305031121.055700 1305031125.585500 1305031121.683200 1305031125.711443 0.180815 0.039621
1305031109.975800 1305031114.425700 1305031109.311329 1305031114.711306 0.123333 0.239794
1305031126.145500 1305031124.435700 1305031126.079356 1305031124.147446 0.035987 0.102812
1305031108.635800 1305031111.196000 1305031108.475471 1305031110.979345 0.184206 0.027511
1305031115.315600 1305031116.425800 1305031114.979280 1305031116.411333 0.081075 0.076336
1305031116.975600 1305031122.905600 1305031116.912044 1305031123.382255 0.102285 0.069266
1305031125.835500 1305031123.555600 1305031125.711443 1305031123.711323 0.096835 0.014365
1305031114.365700 1305031122.935600 1305031114.711306 1305031123.382255 0.070010 0.132697
1305031127.905500 1305031124.715500 1305031127.647358 1305031124.147446 0.145048 0.152985
1305031128.365600 1305031128.295500 1305031128.179350 1305031128.179350 0.001631 0.005119
1305031117.285700 1305031122.315600 1305031116.912044 1305031121.982926 0.096505 0.184684
1305031110.775800 1305031125.105600 1305031110.979345 1305031125.711443 0.111235 0.081081
1305031128.615500 1305031115.405700 1305031128.179350 1305031114.979280 0.074659 0.114469
1305031115.475600 1305031114.335700 1305031114.979280 1305031114.711306 0.141723 0.116581
1305031107.765800 1305031127.105500 1305031108.043418 1305031127.279465 0.094727 0.046629
1305031108.405700 1305031108.495800 1305031108.475471 1305031108.475471 0.034269 0.038341
1305031108.575900 1305031110.805700 1305031108.475471 1305031110.979345 0.222685 0.028513
1305031108.145900 1305031127.245500 1305031108.143334 1305031127.279465 0.081530 0.011563
1305031120.695600 1305031120.275700 1305031120.379437 1305031120.379437 0.138515 0.098737
1305031125.615600 1305031127.895400 1305031125.711443 1305031127.647358 0.107178 0.033066
1305031128.595500 1305031115.545700 1305031128.179350 1305031114.979280 0.147655 0.175545
1305031121.695600 1305031108.085800 1305031121.683200 1305031108.111378 0.100645 0.006196
1305031116.965600 1305031108.565800 1305031116.912044 1305031108.475471 0.095464 0.105565
1305031121.715600 1305031114.345700 1305031121.683200 1305031114.711306 0.113339 0.079401
1305031116.535800 1305031117.645700 1305031116.411333 1305031116.912044 0.209671 0.246035
1305031123.075600 1305031126.785500 1305031123.382255 1305031126.779379 0.086563 0.081010
1305031122.115600 1305031121.855600 1305031121.982926 1305031121.982926 0.029457 0.020592
1305031125.885500 1305031111.515700 1305031125.711443 1305031110.979345 0.114564 0.112691
1305031115.395700 1305031116.885700 1305031114.979280 1305031116.912044 0.033636 0.094539
1305031125.725600 1305031128.715500 1305031125.711443 1305031128.179350 0.089355 0.020841
1305031108.535800 1305031125.585500 1305031108.475471 1305031125.711443 0.138152 0.034117
1305031122.155600 1305031113.295800 1305031121.982926 1305031112.611261 0.070500 0.112527
1305031108.015900 1305031112.985700 1305031108.043418 1305031112.611261 0.104183 0.066633
1305031109.475800 1305031126.155500 1305031109.311329 1305031126.079356 0.063873 0.077807
1305031109.235700 1305031126.895500 1305031109.311329 1305031126.779379 0.148721 0.011367
1305031127.195500 1305031128.705500 1305031127.279465 1305031128.179350 0.031017 0.030494
1305031120.655600 1305031110.405700 1305031120.379437 1305031110.979345 0.059380 0.148450
1305031117.545600 1305031112.205800 1305031116.912044 1305031112.611261 0.074509 0.236018
1305031114.725700 1305031107.845900 1305031114.711306 1305031108.043418 0.108514 0.041533
1305031120.065600 1305031123.026700 1305031120.379437 1305031123.382255 0.158736 0.100018
1305031123.995500 1305031108.745800 1305031124.147446 1305031108.876515 0.161762 0.048602
1305031116.805700 1305031126.835700 1305031116.912044 1305031126.779379 0.120432 0.050128
1305031127.785500 1305031122.425600 1305031127.647358 1305031121.982926 0.030804 0.096385
1305031115.495700 1305031115.045700 1305031114.979280 1305031114.979280 0.212355 0.115477
1305031115.255700 1305031122.295600 1305031114.979280 1305031121.982926 0.019759 0.116806
1305031120.225600 1305031115.415700 1305031120.379437 1305031114.979280 0.128139 0.090874
1305031110.735700 1305031123.505500 1305031110.979345 1305031123.382255 0.124685 0.046390
1305031122.185600 1305031119.975600 1305031121.982926 1305031120.379437 0.138290 0.043285
1305031123.745500 1305031120.575600 1305031123.711323 1305031120.379437 0.100688 0.088916
1305031116.625700 1305031114.205700 1305031116.679281 1305031114.711306 0.112225 0.104099
1305031114.825700 1305031117.615700 1305031114.711306 1305031116.912044 0.061655 0.211026
1305031121.405600 1305031127.365500 1305031121.683200 1305031127.279465 0.040559 0.025400
1305031112.625700 1305031108.595700 1305031112.611261 1305031108.475471 0.008734 0.035781
1305031126.185500 1305031120.765600 1305031126.079356 1305031120.379437 0.073763 0.125889
1305031116.635700 1305031107.775800 1305031116.679281 1305031108.043418 0.138636 0.056167
1305031108.505800 1305031122.055600 1305031108.475471 1305031121.982926 0.129359 0.026263
1305031115.065600 1305031121.845700 1305031114.979280 1305031121.982926 0.122794 0.023198
1305031123.365600 1305031122.815600 1305031123.382255 1305031123.382255 0.164387 0.122950
1305031108.015900 1305031117.315600 1305031108.043418 1305031116.912044 0.101850 0.217689
1305031115.695700 1305031124.875600 1305031116.143441 1305031124.147446 0.214347 0.178258
1305031116.095900 1305031117.275600 1305031116.143441 1305031116.912044 0.145345 0.214040
1305031113.055700 1305031122.105600 1305031112.611261 1305031121.982926 0.124714 0.086987
1305031122.755600 1305031110.475700 1305031123.382255 1305031110.979345 0.138561 0.185256
1305031125.005600 1305031114.785700 1305031125.711443 1305031114.711306 0.137670 0.059437
1305031116.445600 1305031115.485700 1305031116.411333 1305031114.979280 0.031078 0.103472
1305031116.725600 1305031109.525700 1305031116.679281 1305031109.311329 0.075761 0.064988
1305031121.005600 1305031112.305700 1305031120.379437 1305031112.611261 0.167832 0.214357
1305031126.015500 1305031123.425500 1305031126.079356 1305031123.382255 0.137133 0.033359
1305031108.786000 1305031121.855600 1305031108.876515 1305031121.982926 0.160528 0.026256
1305031127.215500 1305031121.125600 1305031127.279465 1305031121.683200 0.033363 0.028593
1305031114.855700 1305031116.985700 1305031114.979280 1305031116.912044 0.145934 0.090221
1305031121.245600 1305031121.495600 1305031121.683200 1305031121.683200 0.078331 0.029154
1305031114.705700 1305031122.015600 1305031114.711306 1305031121.982926 0.136851 0.010599
1305031115.715700 1305031110.805700 1305031116.143441 1305031110.979345 0.033075 0.241407
1305031114.855700 1305031111.565700 1305031114.979280 1305031110.979345 0.234192 0.126339
1305031120.975700 1305031115.895600 1305031120.379437 1305031116.143441 0.146739 0.096264
1305031125.225500 1305031126.335500 1305031125.711443 1305031126.411465 0.020543 0.045616
1305031122.535600 1305031108.825700 1305031121.982926 1305031108.876515 0.166389 0.097806
1305031113.985700 1305031113.035700 1305031114.711306 1305031112.611261 0.035170 0.183875
1305031115.885700 1305031126.505500 1305031116.143441 1305031126.411465 0.059939 0.141970
1305031116.785600 1305031122.235600 1305031116.679281 1305031121.982926 0.055809 0.032635
1305031122.065600 1305031115.415700 1305031121.982926 1305031114.979280 0.132247 0.113537
1305031123.375600 1305031115.885700 1305031123.382255 1305031116.143441 0.050868 0.139513
1305031108.526500 1305031114.255700 1305031108.475471 1305031114.711306 0.106112 0.090330
1305031115.045700 1305031115.115700 1305031114.979280 1305031114.979280 0.024704 0.019905
1305031122.785600 1305031128.495500 1305031123.382255 1305031128.179350 0.150738 0.109079
1305031125.605700 1305031128.195500 1305031125.711443 1305031128.179350 0.109056 0.031047
1305031121.295600 1305031122.925500 1305031121.683200 1305031123.382255 0.116565 0.088136
1305031120.585600 1305031128.615500 1305031120.379437 1305031128.179350 0.036674 0.061968
1305031112.395800 1305031117.445600 1305031112.611261 1305031116.912044 0.144130 0.236354
1305031123.585600 1305031120.815600 1305031123.711323 1305031120.379437 0.148761 0.097239
1305031127.905500 1305031124.605600 1305031127.647358 1305031124.147446 0.102526 0.127902
1305031124.625500 1305031127.035500 1305031124.147446 1305031127.279465 0.135208 0.168938
1305031108.295800 1305031116.736200 1305031108.143334 1305031116.679281 0.045800 0.074699
1305031125.235600 1305031120.315600 1305031125.711443 1305031120.379437 0.092184 0.061750
1305031117.165700 1305031124.495500 1305031116.912044 1305031124.147446 0.077651 0.178412
1305031122.525600 1305031119.785600 1305031121.982926 1305031120.379437 0.047384 0.089178
1305031124.075600 1305031110.555700 1305031124.147446 1305031110.979345 0.106279 0.067086
1305031119.805600 1305031120.495600 1305031120.379437 1305031120.379437 0.029113 0.039265
1305031123.715500 1305031122.615700 1305031123.711323 1305031121.982926 0.052091 0.102082
1305031115.525700 1305031111.675700 1305031114.979280 1305031110.979345 0.060399 0.117913
1305031109.605700 1305031127.245500 1305031109.311329 1305031127.279465 0.071484 0.090702
1305031123.185500 1305031108.365800 1305031123.382255 1305031108.475471 0.066514 0.078039
1305031108.735900 1305031124.435700 1305031108.876515 1305031124.147446 0.111353 0.087689
1305031111.505700 1305031109.535700 1305031110.979345 1305031109.311329 0.087207 0.189378
1305031111.706000 1305031108.975800 1305031110.979345 1305031108.876515 0.046863 0.203048
1305031124.605600 1305031113.995700 1305031124.147446 1305031114.711306 0.147858 0.254792
1305031115.005700 1305031117.245600 1305031114.979280 1305031116.912044 0.080385 0.222353
1305031115.035700 1305031111.385700 1305031114.979280 1305031110.979345 0.122304 0.082312
1305031127.565500 1305031115.845700 1305031127.647358 1305031116.143441 0.062797 0.139225
1305031113.055700 1305031107.805700 1305031112.611261 1305031108.043418 0.111084 0.055265
1305031115.195800 1305031120.515600 1305031114.979280 1305031120.379437 0.033216 0.092052
1305031128.095500 1305031125.895500 1305031128.179350 1305031126.079356 0.143194 0.042668
1305031115.805600 1305031122.985600 1305031116.143441 1305031123.382255 0.078760 0.103512
1305031115.155900 1305031112.875700 1305031114.979280 1305031112.611261 0.180175 0.042449
1305031125.505600 1305031108.405700 1305031125.711443 1305031108.475471 0.102973 0.039165
1305031121.035600 1305031121.865600 1305031121.683200 1305031121.982926 0.207173 0.042737
1305031111.695700 1305031128.055500 1305031110.979345 1305031128.179350 0.177494 0.188184
1305031123.955600 1305031108.515800 1305031124.147446 1305031108.475471 0.165737 0.048546
1305031110.775800 1305031107.855800 1305031110.979345 1305031108.043418 0.096805 0.058600
1305031114.765700 1305031125.125500 1305031114.711306 1305031125.711443 0.118173 0.065108
1305031108.215800 1305031117.505700 1305031108.143334 1305031116.912044 0.150096 0.235818
1305031126.915500 1305031120.545600 1305031126.779379 1305031120.379437 0.058139 0.074128
1305031112.305700 1305031109.095800 1305031112.611261 1305031109.111282 0.112805 0.118668
1305031107.375800 1305031127.615400 1305031108.043418 1305031127.647358 0.092359 0.062866
1305031127.695500 1305031107.445800 1305031127.647358 1305031108.043418 0.103365 0.044814
1305031120.335700 1305031120.725600 1305031120.379437 1305031120.379437 0.132205 0.098601
1305031126.365500 1305031127.465500 1305031126.411465 1305031127.647358 0.060313 0.015845
1305031117.395700 1305031110.855700 1305031116.912044 1305031110.979345 0.024566 0.229119
1305031115.725700 1305031126.075600 1305031116.143441 1305031126.079356 0.115454 0.225375
1305031119.765700 1305031121.495600 1305031120.379437 1305031121.683200 0.070706 0.036459
1305031112.545900 1305031124.105500 1305031112.611261 1305031124.147446 0.142601 0.029697
1305031122.755600 1305031125.135500 1305031123.382255 1305031125.711443 0.155948 0.117918
1305031115.925600 1305031108.625800 1305031116.143441 1305031108.475471 0.159147 0.161227
1305031111.605700 1305031127.325600 1305031110.979345 1305031127.279465 0.134991 0.150909
1305031117.315600 1305031114.205700 1305031116.912044 1305031114.711306 0.133141 0.344908
1305031125.905500 1305031125.315500 1305031126.079356 1305031125.711443 0.074940 0.092460
1305031125.565500 1305031125.365600 1305031125.711443 1305031125.711443 0.033857 0.055373
1305031122.435700 1305031120.485600 1305031121.982926 1305031120.379437 0.035597 0.114144
1305031107.525800 1305031111.955700 1305031108.043418 1305031112.611261 0.123920 0.130310
1305031111.035700 1305031116.505700 1305031110.979345 1305031116.411333 0.189253 0.008717
1305031117.395700 1305031126.735500 1305031116.912044 1305031126.779379 0.094986 0.214343
1305031114.005800 1305031127.045500 1305031114.711306 1305031127.279465 0.135156 0.156174
1305031108.445900 1305031127.495500 1305031108.475471 1305031127.647358 0.094958 0.014324
1305031109.575700 1305031116.165700 1305031109.311329 1305031116.143441 0.104313 0.108307
1305031124.875600 1305031123.215500 1305031124.147446 1305031123.382255 0.183389 0.136777
1305031110.735700 1305031127.955500 1305031110.979345 1305031128.179350 0.104134 0.029111
1305031127.475500 1305031119.755600 1305031127.647358 1305031120.379437 0.024912 0.035715
1305031119.645600 1305031107.475800 1305031120.379437 1305031108.043418 0.065142 0.037519
1305031122.125600 1305031109.655700 1305031121.982926 1305031109.311329 0.117801 0.079985
1305031108.526500 1305031115.485700 1305031108.475471 1305031114.979280 0.056797 0.109137
1305031125.895500 1305031114.015700 1305031126.079356 1305031114.711306 0.192549 0.131285
1305031109.805700 1305031122.415600 1305031109.311329 1305031121.982926 0.114333 0.078889
1305031126.755600 1305031115.595700 1305031126.779379 1305031116.143441 0.160455 0.279753
1305031128.635500 1305031117.585600 1305031128.179350 1305031116.912044 0.102056 0.219847
1305031110.625700 1305031124.775500 1305031110.979345 1305031124.147446 0.134028 0.182750
1305031123.765500 1305031116.095900 1305031123.711323 1305031116.143441 0.112380 0.034192
1305031123.065600 1305031121.385600 1305031123.382255 1305031121.683200 0.049492 0.064744
