rpe = 0.118329433997
stamp_est0 	  stamp_est1 	    stamp_gt0 	      stamp_gt1 	trans_error rot_error
1305031109.225800 1305031117.335600 1305031109.275308 1305031116.779298 0.226932 0.299842
1305031111.205700 1305031115.525700 1305031111.179326 1305031115.111230 0.189754 0.115064
1305031115.195800 1305031119.285700 1305031115.111230 1305031119.547382 0.079727 0.051267
1305031119.725600 1305031114.935700 1305031119.879214 1305031115.111230 0.063980 0.043304
1305031112.825700 1305031116.075700 1305031112.743245 1305031116.080030 0.014898 0.026316
1305031106.385800 1305031111.025700 1305031106.511129 1305031111.179326 0.062501 0.025862
1305031102.205800 1305031111.865700 1305031102.175304 1305031112.411442 0.223202 0.135079
1305031118.175600 1305031112.565700 1305031118.179323 1305031112.411442 0.067728 0.065719
1305031114.965700 1305031124.605600 1305031115.111230 1305031124.211396 0.118226 0.100427
1305031122.325500 1305031107.765800 1305031122.314289 1305031107.575454 0.022522 0.009633
1305031124.105500 1305031108.025700 1305031124.211396 1305031108.011320 0.028846 0.039604
1305031105.635800 1305031110.755700 1305031106.143355 1305031110.679606 0.207955 0.085651
1305031105.125800 1305031121.355600 1305031104.775327 1305031121.583204 0.064156 0.042481
1305031118.075700 1305031119.796200 1305031118.179323 1305031119.879214 0.061828 0.026644
1305031110.185800 1305031115.065600 1305031110.679606 1305031115.111230 0.187080 0.152092
1305031117.955600 1305031102.155800 1305031118.179323 1305031102.175304 0.088479 0.028403
1305031111.245800 1305031104.975900 1305031111.179326 1305031104.775327 0.028064 0.049424
1305031122.965600 1305031109.555800 1305031123.311327 1305031109.275308 0.168186 0.084875
1305031115.825700 1305031114.115700 1305031116.080030 1305031114.043301 0.107938 0.083796
1305031104.965800 1305031108.315700 1305031104.775327 1305031108.211475 0.049602 0.074530
1305031115.705600 1305031113.256100 1305031116.080030 1305031113.079251 0.132104 0.151516
1305031123.455500 1305031120.075600 1305031123.311327 1305031119.879214 0.010847 0.018006
1305031113.495700 1305031106.175800 1305031113.443266 1305031106.143355 0.018019 0.032045
1305031115.945700 1305031119.655600 1305031116.080030 1305031119.547382 0.086677 0.077752
1305031114.715700 1305031121.095600 1305031114.644136 1305031121.583204 0.155518 0.027724
1305031101.445900 1305031102.745800 1305031102.175304 1305031103.143318 0.024939 0.030830
1305031106.245800 1305031120.695600 1305031106.143355 1305031120.415445 0.096952 0.106952
1305031104.065800 1305031123.765500 1305031104.611336 1305031123.683753 0.189702 0.114346
1305031124.405500 1305031108.585800 1305031124.211396 1305031108.711411 0.086789 0.030296
1305031105.165800 1305031115.325700 1305031104.775327 1305031115.111230 0.105823 0.078512
1305031106.345800 1305031110.215800 1305031106.511129 1305031110.679606 0.194006 0.142894
1305031114.425700 1305031120.865600 1305031114.343331 1305031120.415445 0.131357 0.101227
1305031118.735700 1305031108.365800 1305031118.879208 1305031108.443610 0.068339 0.043966
1305031102.895800 1305031114.785700 1305031103.143318 1305031114.644136 0.087627 0.067864
1305031112.425700 1305031104.715800 1305031112.411442 1305031104.775327 0.031168 0.038016
1305031102.055900 1305031115.305600 1305031102.175304 1305031115.111230 0.071764 0.057267
1305031110.085700 1305031122.275900 1305031110.679606 1305031122.314289 0.196279 0.174339
1305031114.155700 1305031101.955800 1305031114.043301 1305031102.175304 0.093884 0.102563
1305031117.465700 1305031116.345700 1305031116.779298 1305031116.443369 0.198353 0.281057
1305031103.345900 1305031105.695800 1305031103.143318 1305031106.143355 0.220069 0.124270
1305031118.295700 1305031111.445700 1305031118.179323 1305031111.179326 0.113543 0.035980
1305031117.705600 1305031124.235600 1305031118.179323 1305031124.211396 0.174613 0.031286
1305031104.295900 1305031120.555600 1305031104.611336 1305031120.415445 0.105412 0.102891
1305031118.495600 1305031113.735700 1305031118.511255 1305031113.443266 0.154024 0.094327
1305031114.545700 1305031115.535700 1305031114.644136 1305031115.111230 0.190135 0.158101
1305031111.315700 1305031104.565800 1305031111.179326 1305031104.611336 0.073768 0.051793
1305031107.355800 1305031121.835600 1305031107.575454 1305031121.914931 0.031556 0.054238
1305031124.355500 1305031117.525600 1305031124.211396 1305031118.179323 0.254332 0.026028
1305031105.345800 1305031120.485600 1305031104.775327 1305031120.415445 0.133625 0.170781
1305031122.755600 1305031119.465600 1305031122.314289 1305031119.547382 0.181319 0.074316
1305031123.515500 1305031107.805700 1305031123.683753 1305031108.011320 0.051153 0.049609
1305031106.095800 1305031120.705600 1305031106.143355 1305031120.415445 0.092227 0.098412
1305031117.325600 1305031113.105700 1305031116.779298 1305031113.079251 0.209815 0.280722
1305031117.975600 1305031115.755600 1305031118.179323 1305031116.080030 0.192499 0.156586
1305031123.955600 1305031112.465700 1305031124.211396 1305031112.411442 0.060943 0.087686
1305031109.305700 1305031114.335700 1305031109.275308 1305031114.343331 0.008806 0.026241
1305031107.395800 1305031110.005800 1305031107.575454 1305031110.679606 0.259348 0.231177
1305031117.095700 1305031115.585600 1305031116.779298 1305031115.111230 0.383653 0.409669
1305031114.565700 1305031115.915600 1305031114.644136 1305031116.080030 0.105636 0.078828
1305031123.905600 1305031105.295800 1305031123.683753 1305031104.775327 0.084353 0.096672
1305031113.696200 1305031111.345700 1305031113.443266 1305031111.179326 0.172583 0.124646
1305031102.275800 1305031109.525700 1305031102.175304 1305031109.275308 0.114600 0.085592
1305031103.655800 1305031114.195700 1305031103.143318 1305031114.343331 0.067529 0.111766
1305031114.435700 1305031121.055700 1305031114.343331 1305031121.583204 0.166210 0.046957
1305031112.715700 1305031120.855600 1305031112.743245 1305031120.415445 0.108411 0.124929
1305031114.915700 1305031108.465800 1305031115.111230 1305031108.443610 0.070575 0.034277
1305031124.585500 1305031116.645700 1305031124.211396 1305031116.779298 0.129550 0.147049
1305031122.305600 1305031111.325700 1305031122.314289 1305031111.179326 0.059529 0.049309
1305031103.635800 1305031113.305800 1305031103.143318 1305031113.443266 0.101110 0.112724
1305031115.325700 1305031105.865800 1305031115.111230 1305031106.143355 0.146712 0.135878
1305031117.725700 1305031114.315700 1305031118.179323 1305031114.343331 0.157223 0.035968
1305031122.385500 1305031119.845600 1305031122.314289 1305031119.879214 0.022855 0.034873
1305031114.875700 1305031102.775800 1305031114.644136 1305031103.143318 0.114211 0.052326
1305031109.745700 1305031105.705800 1305031109.275308 1305031106.143355 0.240474 0.092547
1305031113.615800 1305031102.825800 1305031113.443266 1305031103.143318 0.133781 0.096490
1305031124.525500 1305031101.445900 1305031124.211396 1305031102.175304 0.136065 0.082946
1305031111.135700 1305031114.975700 1305031111.179326 1305031115.111230 0.032448 0.026204
1305031106.675800 1305031112.895700 1305031106.511129 1305031112.743245 0.064279 0.075844
1305031119.325800 1305031124.805500 1305031119.547382 1305031124.211396 0.139166 0.147103
1305031121.155600 1305031120.065600 1305031121.583204 1305031119.879214 0.090768 0.030471
1305031103.005800 1305031118.195700 1305031103.143318 1305031118.179323 0.044671 0.018730
1305031102.175800 1305031115.825700 1305031102.175304 1305031116.080030 0.120603 0.110816
1305031107.135800 1305031114.475700 1305031107.575454 1305031114.343331 0.103247 0.128824
1305031106.035800 1305031110.915800 1305031106.143355 1305031110.679606 0.051464 0.043411
1305031103.705800 1305031109.945700 1305031103.143318 1305031109.275308 0.307217 0.122861
1305031116.165700 1305031109.815700 1305031116.080030 1305031109.275308 0.237983 0.182578
1305031101.635900 1305031118.065700 1305031102.175304 1305031118.179323 0.139816 0.085049
1305031122.175600 1305031123.895500 1305031122.314289 1305031123.683753 0.086239 0.044230
1305031102.745800 1305031107.235800 1305031103.143318 1305031107.575454 0.210336 0.122852
1305031102.215900 1305031101.795900 1305031102.175304 1305031102.175304 0.137118 0.094754
1305031114.115700 1305031116.085700 1305031114.043301 1305031116.080030 0.014915 0.066474
1305031103.925800 1305031119.365600 1305031104.611336 1305031119.547382 0.258304 0.134857
1305031104.595800 1305031117.745700 1305031104.611336 1305031118.179323 0.134498 0.044564
1305031112.435700 1305031104.595800 1305031112.411442 1305031104.611336 0.027045 0.009663
1305031124.625500 1305031113.775700 1305031124.211396 1305031114.043301 0.186695 0.161027
1305031115.885700 1305031123.655600 1305031116.080030 1305031123.683753 0.093423 0.089878
1305031103.445800 1305031113.875700 1305031103.143318 1305031114.043301 0.085908 0.043510
1305031121.995700 1305031108.305800 1305031121.914931 1305031108.211475 0.034080 0.026972
1305031122.115600 1305031119.085600 1305031122.314289 1305031118.879208 0.163447 0.081384
1305031119.935600 1305031120.875600 1305031119.879214 1305031120.415445 0.154336 0.119597
1305031118.045700 1305031103.365800 1305031118.179323 1305031103.143318 0.080631 0.065744
1305031114.195700 1305031111.015700 1305031114.343331 1305031111.179326 0.105128 0.071890
1305031103.745800 1305031110.515700 1305031103.143318 1305031110.679606 0.074917 0.101725
1305031106.535700 1305031119.255700 1305031106.511129 1305031119.547382 0.111763 0.020646
1305031124.855500 1305031120.375600 1305031124.211396 1305031120.415445 0.269875 0.147547
1305031103.995900 1305031104.735900 1305031104.611336 1305031104.775327 0.209350 0.124725
1305031110.675700 1305031124.105500 1305031110.679606 1305031124.211396 0.019758 0.035636
1305031101.435800 1305031109.955700 1305031102.175304 1305031109.275308 0.281815 0.211568
1305031109.935800 1305031105.345800 1305031109.275308 1305031104.775327 0.266307 0.137324
1305031109.965800 1305031109.735800 1305031109.275308 1305031109.275308 0.098558 0.061648
1305031111.915700 1305031114.275700 1305031112.411442 1305031114.343331 0.234798 0.169626
1305031103.166800 1305031101.595800 1305031103.143318 1305031102.175304 0.146260 0.061736
1305031119.066100 1305031110.345700 1305031118.879208 1305031110.679606 0.148765 0.140400
1305031108.015900 1305031109.415800 1305031108.011320 1305031109.275308 0.040476 0.087984
1305031113.985700 1305031105.575800 1305031114.043301 1305031106.143355 0.238774 0.104625
1305031109.755800 1305031123.115600 1305031109.275308 1305031123.311327 0.197789 0.118180
1305031109.435800 1305031102.485800 1305031109.275308 1305031102.175304 0.138671 0.083318
1305031116.915700 1305031103.875800 1305031116.779298 1305031103.143318 0.127839 0.055322
1305031103.626000 1305031122.025500 1305031103.143318 1305031121.914931 0.029280 0.065685
1305031105.945800 1305031113.055700 1305031106.143355 1305031113.079251 0.077184 0.044768
1305031110.915800 1305031115.475600 1305031110.679606 1305031115.111230 0.187146 0.133635
1305031105.255800 1305031120.735600 1305031104.775327 1305031120.415445 0.113257 0.167282
1305031106.055800 1305031124.155700 1305031106.143355 1305031124.211396 0.030069 0.046344
1305031103.285800 1305031108.655800 1305031103.143318 1305031108.711411 0.049265 0.064202
1305031110.295800 1305031115.325700 1305031110.679606 1305031115.111230 0.043132 0.053505
1305031109.225800 1305031108.055800 1305031109.275308 1305031108.011320 0.030569 0.035471
1305031103.395800 1305031110.445700 1305031103.143318 1305031110.679606 0.106017 0.122866
1305031119.465600 1305031121.205600 1305031119.547382 1305031121.583204 0.149301 0.015621
1305031121.955600 1305031112.205800 1305031121.914931 1305031112.411442 0.091096 0.057373
1305031105.855800 1305031102.585800 1305031106.143355 1305031102.175304 0.260234 0.155907
1305031119.665600 1305031118.665600 1305031119.547382 1305031118.511255 0.021879 0.016732
1305031118.665600 1305031120.005700 1305031118.511255 1305031119.879214 0.016222 0.019330
1305031115.325700 1305031114.535600 1305031115.111230 1305031114.644136 0.071431 0.089873
1305031123.375600 1305031112.425700 1305031123.311327 1305031112.411442 0.017957 0.029913
1305031124.615500 1305031119.665600 1305031124.211396 1305031119.547382 0.181885 0.142329
1305031111.085700 1305031120.175600 1305031111.179326 1305031120.415445 0.086054 0.021373
1305031122.645600 1305031120.695600 1305031122.314289 1305031120.415445 0.186200 0.129396
1305031117.165700 1305031106.135800 1305031116.779298 1305031106.143355 0.183043 0.279357
1305031104.425800 1305031123.755500 1305031104.611336 1305031123.683753 0.057206 0.018367
1305031103.695900 1305031115.255700 1305031103.143318 1305031115.111230 0.069170 0.110972
1305031114.435700 1305031111.656500 1305031114.343331 1305031111.179326 0.223162 0.150786
1305031121.325600 1305031120.105600 1305031121.583204 1305031119.879214 0.035075 0.039722
1305031102.925800 1305031107.675800 1305031103.143318 1305031107.575454 0.074838 0.043561
1305031120.495600 1305031117.435600 1305031120.415445 1305031116.779298 0.188509 0.309030
1305031106.965800 1305031111.965800 1305031106.511129 1305031112.411442 0.278209 0.160013
1305031116.865700 1305031125.025500 1305031116.779298 1305031124.211396 0.315432 0.140729
1305031118.935600 1305031115.335700 1305031118.879208 1305031115.111230 0.110315 0.093336
1305031113.935700 1305031108.165800 1305031114.043301 1305031108.211475 0.081509 0.042879
1305031121.625600 1305031112.195700 1305031121.583204 1305031112.411442 0.091723 0.071135
1305031114.985700 1305031122.065600 1305031115.111230 1305031121.914931 0.070313 0.029441
1305031112.145700 1305031116.385700 1305031112.411442 1305031116.443369 0.107051 0.080904
1305031101.905800 1305031117.475700 1305031102.175304 1305031116.779298 0.195438 0.370515
1305031117.785700 1305031104.555800 1305031118.179323 1305031104.611336 0.124505 0.044936
1305031104.805800 1305031106.065800 1305031104.775327 1305031106.143355 0.027229 0.024769
1305031119.135700 1305031117.855700 1305031118.879208 1305031118.179323 0.024322 0.050153
1305031115.435700 1305031112.535700 1305031115.111230 1305031112.411442 0.114916 0.091091
1305031109.915800 1305031121.795600 1305031109.275308 1305031121.914931 0.255455 0.159697
1305031116.565700 1305031111.025700 1305031116.443369 1305031111.179326 0.032124 0.033372
1305031110.985700 1305031101.515900 1305031111.179326 1305031102.175304 0.116861 0.082667
1305031124.415500 1305031106.245800 1305031124.211396 1305031106.143355 0.075318 0.066242
1305031117.955600 1305031121.825600 1305031118.179323 1305031121.914931 0.077083 0.044670
1305031120.175600 1305031104.795800 1305031120.415445 1305031104.775327 0.068385 0.049593
1305031113.035700 1305031107.905700 1305031113.079251 1305031108.011320 0.059514 0.026953
1305031109.165700 1305031117.536100 1305031109.275308 1305031118.179323 0.204420 0.045778
1305031103.175800 1305031106.825800 1305031103.143318 1305031106.511129 0.134858 0.092315
1305031115.275700 1305031104.135900 1305031115.111230 1305031104.611336 0.167889 0.127468
1305031119.145700 1305031125.035600 1305031118.879208 1305031124.211396 0.398005 0.167301
1305031107.965800 1305031117.345700 1305031108.011320 1305031116.779298 0.162578 0.299449
1305031118.845600 1305031102.535800 1305031118.879208 1305031102.175304 0.134655 0.090605
1305031123.505500 1305031110.715700 1305031123.683753 1305031110.679606 0.040173 0.026988
1305031117.795800 1305031107.075900 1305031118.179323 1305031107.575454 0.215218 0.136569
1305031123.975600 1305031117.095700 1305031124.211396 1305031116.779298 0.114799 0.278764
1305031110.225800 1305031104.175800 1305031110.679606 1305031104.611336 0.214313 0.205045
1305031112.875700 1305031115.935600 1305031112.743245 1305031116.080030 0.061378 0.083123
1305031114.895700 1305031102.895800 1305031115.111230 1305031103.143318 0.074739 0.066484
1305031118.915600 1305031124.435700 1305031118.879208 1305031124.211396 0.085636 0.065080
1305031123.315600 1305031108.725800 1305031123.311327 1305031108.711411 0.010765 0.012238
1305031118.425600 1305031108.125700 1305031118.511255 1305031108.211475 0.041513 0.017495
1305031106.445800 1305031109.235700 1305031106.511129 1305031109.275308 0.031606 0.012862
1305031103.435900 1305031124.645600 1305031103.143318 1305031124.211396 0.190231 0.173878
1305031116.265700 1305031103.005800 1305031116.443369 1305031103.143318 0.061486 0.061335
1305031123.555600 1305031121.995700 1305031123.683753 1305031121.914931 0.041096 0.015126
1305031117.895600 1305031118.865700 1305031118.179323 1305031118.879208 0.121393 0.037160
1305031111.075700 1305031103.235800 1305031111.179326 1305031103.143318 0.052230 0.020818
1305031119.955600 1305031124.495500 1305031119.879214 1305031124.211396 0.119122 0.091748
1305031108.695800 1305031101.665800 1305031108.711411 1305031102.175304 0.156919 0.082760
1305031117.295700 1305031123.945500 1305031116.779298 1305031123.683753 0.207529 0.314169
1305031116.785600 1305031103.895800 1305031116.779298 1305031104.611336 0.276149 0.136521
1305031107.535800 1305031104.325800 1305031107.575454 1305031104.611336 0.084277 0.038612
1305031109.175700 1305031113.975700 1305031109.275308 1305031114.043301 0.011850 0.063582
1305031117.405600 1305031109.185700 1305031116.779298 1305031109.275308 0.260519 0.303915
1305031106.605800 1305031112.195700 1305031106.511129 1305031112.411442 0.103337 0.075244
1305031101.825900 1305031112.635900 1305031102.175304 1305031112.743245 0.115109 0.097093
1305031107.355800 1305031102.765900 1305031107.575454 1305031103.143318 0.155474 0.065376
1305031123.795500 1305031108.765700 1305031123.683753 1305031108.711411 0.027215 0.016578
1305031123.375600 1305031111.305700 1305031123.311327 1305031111.179326 0.051155 0.043815
1305031106.495800 1305031123.515500 1305031106.511129 1305031123.683753 0.060107 0.019528
1305031104.875800 1305031112.615700 1305031104.775327 1305031112.743245 0.032024 0.089868
1305031121.475600 1305031108.125700 1305031121.583204 1305031108.211475 0.055292 0.015215
1305031105.476100 1305031112.895700 1305031106.143355 1305031112.743245 0.276454 0.142402
1305031106.085800 1305031118.395600 1305031106.143355 1305031118.511255 0.023688 0.017810
1305031108.515800 1305031121.665600 1305031108.443610 1305031121.583204 0.034925 0.029011
1305031107.745800 1305031110.045700 1305031107.575454 1305031110.679606 0.217023 0.184824
1305031108.015900 1305031102.155800 1305031108.011320 1305031102.175304 0.020588 0.011874
1305031122.185600 1305031121.725600 1305031122.314289 1305031121.583204 0.036175 0.053585
1305031110.505700 1305031113.875700 1305031110.679606 1305031114.043301 0.028825 0.066421
1305031108.545800 1305031119.905600 1305031108.443610 1305031119.879214 0.045036 0.028925
1305031109.865800 1305031116.155700 1305031109.275308 1305031116.080030 0.239691 0.192575
1305031119.665600 1305031111.835700 1305031119.547382 1305031112.411442 0.239385 0.154748
1305031120.715600 1305031118.835600 1305031120.415445 1305031118.879208 0.053035 0.102913
1305031112.435700 1305031123.955600 1305031112.411442 1305031124.211396 0.049223 0.077542
1305031118.145700 1305031105.875800 1305031118.179323 1305031106.143355 0.112351 0.067467
1305031121.765700 1305031109.845700 1305031121.914931 1305031109.275308 0.252118 0.137933
1305031106.995800 1305031118.605600 1305031106.511129 1305031118.511255 0.223042 0.122940
1305031104.115800 1305031118.965700 1305031104.611336 1305031118.879208 0.170622 0.091764
1305031115.885700 1305031115.785700 1305031116.080030 1305031116.080030 0.047952 0.056766
1305031102.135800 1305031124.125800 1305031102.175304 1305031124.211396 0.021074 0.027676
1305031120.775600 1305031114.945600 1305031120.415445 1305031115.111230 0.111797 0.081628
1305031112.115700 1305031120.435600 1305031112.411442 1305031120.415445 0.120982 0.103092
1305031102.905800 1305031123.565600 1305031103.143318 1305031123.683753 0.069465 0.051041
1305031120.255700 1305031121.675600 1305031120.415445 1305031121.583204 0.088157 0.022334
1305031114.545700 1305031115.725700 1305031114.644136 1305031116.080030 0.206010 0.185372
1305031110.285800 1305031102.245800 1305031110.679606 1305031102.175304 0.132445 0.156551
1305031112.975700 1305031110.985700 1305031113.079251 1305031111.179326 0.100477 0.048966
1305031104.015800 1305031111.325700 1305031104.611336 1305031111.179326 0.244407 0.162602
1305031114.085700 1305031115.695700 1305031114.043301 1305031116.080030 0.184313 0.179587
1305031103.595800 1305031110.895700 1305031103.143318 1305031110.679606 0.027011 0.045184
1305031106.935800 1305031103.025800 1305031106.511129 1305031103.143318 0.149310 0.106535
1305031104.965800 1305031112.445700 1305031104.775327 1305031112.411442 0.026397 0.060474
1305031113.675700 1305031105.385800 1305031113.443266 1305031104.775327 0.157353 0.109273
1305031120.755700 1305031104.905900 1305031120.415445 1305031104.775327 0.102136 0.091355
1305031119.525600 1305031123.195500 1305031119.547382 1305031123.311327 0.033533 0.038497
1305031107.125800 1305031105.755800 1305031107.575454 1305031106.143355 0.271409 0.171286
1305031101.545900 1305031111.135700 1305031102.175304 1305031111.179326 0.114984 0.068975
1305031122.785600 1305031116.185700 1305031122.314289 1305031116.080030 0.182281 0.125432
1305031112.555700 1305031123.655600 1305031112.411442 1305031123.683753 0.050338 0.060501
1305031121.075600 1305031120.495600 1305031121.583204 1305031120.415445 0.169445 0.074817
1305031119.335700 1305031124.235600 1305031119.547382 1305031124.211396 0.062475 0.010100
1305031107.445800 1305031103.795900 1305031107.575454 1305031103.143318 0.097055 0.053140
1305031112.275700 1305031101.825900 1305031112.411442 1305031102.175304 0.156200 0.109475
1305031115.355700 1305031113.595700 1305031115.111230 1305031113.443266 0.179716 0.164595
1305031121.665600 1305031115.795700 1305031121.583204 1305031116.080030 0.164537 0.154891
1305031110.065700 1305031110.195700 1305031110.679606 1305031110.679606 0.048611 0.037043
1305031108.615700 1305031106.795800 1305031108.711411 1305031106.511129 0.107310 0.063639
1305031110.545700 1305031110.956700 1305031110.679606 1305031111.179326 0.097525 0.070355
1305031110.535700 1305031107.275800 1305031110.679606 1305031107.575454 0.086159 0.123275
1305031118.675600 1305031120.935700 1305031118.511255 1305031120.415445 0.178704 0.128114
1305031125.035600 1305031110.165700 1305031124.211396 1305031110.679606 0.351854 0.260380
1305031103.215800 1305031105.105800 1305031103.143318 1305031104.775327 0.013007 0.039178
1305031114.785700 1305031110.745700 1305031114.644136 1305031110.679606 0.005985 0.019525
1305031104.325800 1305031101.875800 1305031104.611336 1305031102.175304 0.190354 0.109284
1305031119.895700 1305031102.275800 1305031119.879214 1305031102.175304 0.037273 0.044504
1305031111.185700 1305031116.635700 1305031111.179326 1305031116.779298 0.082171 0.061912
1305031116.575700 1305031102.875800 1305031116.443369 1305031103.143318 0.090769 0.037991
1305031105.605800 1305031112.835700 1305031106.143355 1305031112.743245 0.225555 0.118503
1305031112.305700 1305031102.855800 1305031112.411442 1305031103.143318 0.112625 0.037812
1305031107.215800 1305031109.915800 1305031107.575454 1305031109.275308 0.239762 0.099456
1305031121.985600 1305031117.975600 1305031121.914931 1305031118.179323 0.073004 0.026043
1305031112.905800 1305031103.825800 1305031112.743245 1305031103.143318 0.086815 0.059917
1305031110.875700 1305031119.696300 1305031110.679606 1305031119.547382 0.050866 0.051150
1305031115.025700 1305031116.845600 1305031115.111230 1305031116.779298 0.037124 0.061090
1305031123.455500 1305031101.715800 1305031123.311327 1305031102.175304 0.135042 0.097657
1305031114.915700 1305031110.985700 1305031115.111230 1305031111.179326 0.013340 0.040165
1305031117.435600 1305031125.025500 1305031116.779298 1305031124.211396 0.384904 0.275043
1305031104.895800 1305031110.005800 1305031104.775327 1305031110.679606 0.223582 0.153910
1305031119.775600 1305031116.625700 1305031119.879214 1305031116.779298 0.069892 0.106659
1305031117.565600 1305031122.465500 1305031118.179323 1305031122.314289 0.154182 0.056398
1305031111.385700 1305031106.745800 1305031111.179326 1305031106.511129 0.103599 0.103272
1305031107.465800 1305031103.615900 1305031107.575454 1305031103.143318 0.040814 0.062607
1305031119.935600 1305031121.735600 1305031119.879214 1305031121.583204 0.055748 0.014597
1305031106.855800 1305031113.465700 1305031106.511129 1305031113.443266 0.141153 0.080391
1305031116.905700 1305031115.815600 1305031116.779298 1305031116.080030 0.074623 0.034548
1305031106.005800 1305031120.175600 1305031106.143355 1305031120.415445 0.103941 0.061943
1305031113.195700 1305031109.175700 1305031113.079251 1305031109.275308 0.082792 0.058315
1305031101.465900 1305031117.085700 1305031102.175304 1305031116.779298 0.157778 0.266200
1305031113.195700 1305031102.775800 1305031113.079251 1305031103.143318 0.125512 0.050993
1305031114.775700 1305031115.665600 1305031114.644136 1305031116.080030 0.215121 0.185446
1305031113.605700 1305031108.835700 1305031113.443266 1305031108.711411 0.093940 0.107756
1305031117.915600 1305031105.045800 1305031118.179323 1305031104.775327 0.088505 0.067690
1305031112.445700 1305031103.045800 1305031112.411442 1305031103.143318 0.030058 0.019518
1305031102.885800 1305031121.855600 1305031103.143318 1305031121.914931 0.091001 0.035440
1305031108.425800 1305031105.625800 1305031108.443610 1305031106.143355 0.196457 0.095655
1305031104.375800 1305031112.065700 1305031104.611336 1305031112.411442 0.147312 0.097678
1305031112.975700 1305031121.595600 1305031113.079251 1305031121.583204 0.050736 0.008284
1305031107.825800 1305031124.845500 1305031108.011320 1305031124.211396 0.224568 0.159269
1305031124.515500 1305031109.015700 1305031124.211396 1305031109.275308 0.145874 0.091699
1305031121.295600 1305031110.175700 1305031121.583204 1305031110.679606 0.220075 0.164509
1305031114.125700 1305031101.885800 1305031114.043301 1305031102.175304 0.105808 0.109892
1305031123.955600 1305031114.925700 1305031124.211396 1305031115.111230 0.088394 0.101242
1305031102.115900 1305031105.985800 1305031102.175304 1305031106.143355 0.034593 0.034509
1305031110.455700 1305031103.755800 1305031110.679606 1305031103.143318 0.095195 0.128291
1305031107.155800 1305031119.555700 1305031107.575454 1305031119.547382 0.109532 0.133169
1305031111.285700 1305031106.555800 1305031111.179326 1305031106.511129 0.040289 0.057091
1305031116.765700 1305031107.455800 1305031116.779298 1305031107.575454 0.033243 0.014061
1305031102.535800 1305031103.745800 1305031102.175304 1305031103.143318 0.190488 0.081987
1305031110.325700 1305031111.395700 1305031110.679606 1305031111.179326 0.045901 0.085674
1305031116.205600 1305031121.395600 1305031116.080030 1305031121.583204 0.070156 0.095877
1305031110.845700 1305031115.035700 1305031110.679606 1305031115.111230 0.023681 0.024325
1305031104.145800 1305031122.075600 1305031104.611336 1305031121.914931 0.145951 0.085638
1305031113.785700 1305031107.405700 1305031114.043301 1305031107.575454 0.144356 0.069603
1305031115.125700 1305031116.205600 1305031115.111230 1305031116.080030 0.059282 0.063905
1305031107.075900 1305031111.985700 1305031107.575454 1305031112.411442 0.208416 0.090938
1305031124.525500 1305031120.275700 1305031124.211396 1305031120.415445 0.168571 0.096041
1305031124.365500 1305031123.455500 1305031124.211396 1305031123.311327 0.093716 0.085031
1305031112.105800 1305031103.315800 1305031112.411442 1305031103.143318 0.142421 0.035254
1305031101.725900 1305031104.015800 1305031102.175304 1305031104.611336 0.337889 0.219273
1305031103.645800 1305031104.155800 1305031103.143318 1305031104.611336 0.174411 0.051873
1305031116.736200 1305031116.745700 1305031116.779298 1305031116.779298 0.005172 0.008102
1305031105.565800 1305031121.945600 1305031106.143355 1305031121.914931 0.245681 0.095455
1305031115.835700 1305031108.955800 1305031116.080030 1305031108.711411 0.143871 0.142134
1305031102.375800 1305031115.965700 1305031102.175304 1305031116.080030 0.106769 0.059106
1305031101.455800 1305031104.656000 1305031102.175304 1305031104.611336 0.102935 0.017529
1305031123.475600 1305031116.065700 1305031123.311327 1305031116.080030 0.058357 0.047225
1305031106.915800 1305031108.045800 1305031106.511129 1305031108.011320 0.178690 0.123282
1305031115.115700 1305031109.815700 1305031115.111230 1305031109.275308 0.224712 0.147473
1305031122.865600 1305031115.605700 1305031123.311327 1305031116.080030 0.257453 0.199375
1305031115.685700 1305031102.425900 1305031116.080030 1305031102.175304 0.220260 0.188179
1305031120.895600 1305031122.335600 1305031120.415445 1305031122.314289 0.134290 0.125797
1305031108.085800 1305031113.395800 1305031108.011320 1305031113.443266 0.025526 0.039821
1305031118.425600 1305031102.385800 1305031118.511255 1305031102.175304 0.084186 0.052754
1305031115.425700 1305031114.735700 1305031115.111230 1305031114.644136 0.149767 0.114214
1305031115.585600 1305031116.135700 1305031115.111230 1305031116.080030 0.227875 0.139632
1305031119.855600 1305031112.465700 1305031119.879214 1305031112.411442 0.018276 0.023574
1305031104.205800 1305031113.975700 1305031104.611336 1305031114.043301 0.140197 0.064249
1305031104.785800 1305031115.865700 1305031104.775327 1305031116.080030 0.083050 0.107916
1305031112.035700 1305031121.795600 1305031112.411442 1305031121.914931 0.159763 0.135452
1305031119.765700 1305031102.435900 1305031119.879214 1305031102.175304 0.090269 0.078517
1305031120.025600 1305031107.375800 1305031119.879214 1305031107.575454 0.037408 0.059895
1305031109.665700 1305031124.825500 1305031109.275308 1305031124.211396 0.281847 0.135863
1305031112.625700 1305031115.785700 1305031112.743245 1305031116.080030 0.116441 0.116039
1305031120.515600 1305031108.575900 1305031120.415445 1305031108.443610 0.050519 0.062729
